Service ID Code,Team Name,Pathway,Division,Location
1464,Southwark Team 2,Pathway 3,Division 2,Site 11
1529,Southwark Team 13,Pathway 1,Division 1,Site 2
1003,Lambeth Team 1,Pathway 3,Division 1,Site 9
1911,Lambeth Team 9,Pathway 3,Division 1,Site 9
1470,Lambeth Team 13,Pathway 3,Division 2,Site 1
1549,Croydon Team 7,Pathway 3,Division 1,Site 5
1644,Lewisham Team 1,Pathway 3,Division 1,Site 8
1594,Southwark Team 13,Pathway 2,Division 2,Site 4
1131,Southwark Team 16,Pathway 2,Division 1,Site 3
1064,Lambeth Team 8,Pathway 1,Division 2,Site 5
1221,Lambeth Team 8,Pathway 3,Division 2,Site 5
1105,Lewisham Team 3,Pathway 2,Division 2,Site 8
1198,Southwark Team 8,Pathway 2,Division 1,Site 6
1059,Lambeth Team 10,Pathway 2,Division 2,Site 2
1922,Lewisham Team 6,Pathway 3,Division 2,Site 11
1909,Croydon Team 8,Pathway 2,Division 2,Site 1
1920,Southwark Team 10,Pathway 1,Division 1,Site 3
1164,Lewisham Team 2,Pathway 1,Division 2,Site 2
1602,Croydon Team 5,Pathway 3,Division 1,Site 4
1682,Lambeth Team 4,Pathway 1,Division 2,Site 3
1749,Lambeth Team 7,Pathway 2,Division 2,Site 9
1207,Lewisham Team 2,Pathway 3,Division 1,Site 5
1953,Lambeth Team 2,Pathway 1,Division 1,Site 4
1321,Croydon Team 8,Pathway 3,Division 1,Site 10
1594,Croydon Team 6,Pathway 2,Division 2,Site 9
1078,Lewisham Team 1,Pathway 1,Division 2,Site 4
1747,Lambeth Team 5,Pathway 2,Division 1,Site 6
1861,Croydon Team 6,Pathway 1,Division 1,Site 10
1375,Southwark Team 2,Pathway 3,Division 1,Site 1
1094,Lambeth Team 12,Pathway 1,Division 1,Site 2
1858,Lambeth Team 12,Pathway 1,Division 1,Site 4
1077,Lewisham Team 4,Pathway 1,Division 2,Site 9
1319,Southwark Team 6,Pathway 3,Division 2,Site 6
1953,Southwark Team 6,Pathway 1,Division 1,Site 6
1393,Lambeth Team 2,Pathway 2,Division 1,Site 11
1190,Southwark Team 6,Pathway 3,Division 2,Site 9
1981,Lambeth Team 15,Pathway 3,Division 1,Site 4
1683,Lambeth Team 11,Pathway 2,Division 1,Site 3
1583,Lambeth Team 10,Pathway 3,Division 1,Site 7
1070,Southwark Team 3,Pathway 1,Division 1,Site 7
1567,Southwark Team 8,Pathway 3,Division 2,Site 9
1074,Southwark Team 16,Pathway 2,Division 1,Site 6
1308,Southwark Team 11,Pathway 3,Division 2,Site 2
1409,Lambeth Team 2,Pathway 2,Division 2,Site 6
1356,Lewisham Team 8,Pathway 3,Division 2,Site 8
1590,Lambeth Team 7,Pathway 2,Division 2,Site 6
1594,Southwark Team 9,Pathway 3,Division 1,Site 9
1205,Lewisham Team 8,Pathway 1,Division 2,Site 4
1159,Lewisham Team 1,Pathway 2,Division 1,Site 3
1605,Southwark Team 11,Pathway 2,Division 1,Site 11
1779,Southwark Team 8,Pathway 3,Division 2,Site 5
1203,Lambeth Team 14,Pathway 3,Division 1,Site 3
1634,Southwark Team 14,Pathway 3,Division 1,Site 11
1977,Southwark Team 10,Pathway 1,Division 2,Site 2
1766,Southwark Team 16,Pathway 3,Division 2,Site 2
1538,Lambeth Team 2,Pathway 2,Division 2,Site 4
1265,Lambeth Team 2,Pathway 3,Division 1,Site 3
1954,Southwark Team 8,Pathway 1,Division 1,Site 9
1371,Croydon Team 7,Pathway 3,Division 2,Site 7
1206,Lambeth Team 11,Pathway 3,Division 2,Site 6
1404,Southwark Team 14,Pathway 2,Division 1,Site 10
1657,Croydon Team 2,Pathway 3,Division 1,Site 8
1129,Lewisham Team 4,Pathway 1,Division 2,Site 9
1987,Lambeth Team 9,Pathway 3,Division 1,Site 3
1321,Lewisham Team 1,Pathway 3,Division 1,Site 10
1130,Southwark Team 15,Pathway 2,Division 2,Site 7
1214,Lambeth Team 15,Pathway 3,Division 2,Site 9
1881,Lambeth Team 14,Pathway 2,Division 1,Site 1
1500,Southwark Team 2,Pathway 2,Division 1,Site 10
1552,Southwark Team 7,Pathway 3,Division 1,Site 9
1458,Southwark Team 15,Pathway 2,Division 1,Site 7
1692,Southwark Team 2,Pathway 2,Division 2,Site 10
1981,Southwark Team 1,Pathway 3,Division 1,Site 4
1324,Lambeth Team 8,Pathway 3,Division 2,Site 11
1427,Lewisham Team 8,Pathway 1,Division 1,Site 6
1214,Southwark Team 16,Pathway 1,Division 2,Site 11
1211,Lambeth Team 12,Pathway 2,Division 1,Site 11
1326,Lewisham Team 2,Pathway 2,Division 1,Site 6
1208,Lambeth Team 12,Pathway 3,Division 2,Site 6
1146,Southwark Team 10,Pathway 1,Division 1,Site 2
1497,Lewisham Team 7,Pathway 1,Division 2,Site 5
1766,Croydon Team 8,Pathway 3,Division 2,Site 7
1578,Southwark Team 3,Pathway 3,Division 2,Site 6
1235,Southwark Team 4,Pathway 3,Division 1,Site 3
1888,Lambeth Team 3,Pathway 3,Division 1,Site 11
1214,Lewisham Team 4,Pathway 1,Division 1,Site 5
1289,Lambeth Team 5,Pathway 3,Division 2,Site 8
1554,Lewisham Team 4,Pathway 3,Division 1,Site 11
1869,Southwark Team 12,Pathway 1,Division 1,Site 5
1465,Lewisham Team 6,Pathway 3,Division 2,Site 10
1356,Croydon Team 6,Pathway 1,Division 2,Site 3
1897,Southwark Team 6,Pathway 1,Division 2,Site 9
1644,Southwark Team 1,Pathway 3,Division 2,Site 11
1115,Southwark Team 13,Pathway 3,Division 1,Site 3
1277,Southwark Team 10,Pathway 2,Division 2,Site 2
1497,Lewisham Team 2,Pathway 2,Division 2,Site 6
1590,Southwark Team 2,Pathway 1,Division 1,Site 8
1611,Croydon Team 3,Pathway 1,Division 1,Site 6
1986,Southwark Team 15,Pathway 2,Division 2,Site 1
1226,Croydon Team 1,Pathway 1,Division 1,Site 8
1551,Lambeth Team 4,Pathway 2,Division 1,Site 1
1577,Lambeth Team 2,Pathway 3,Division 2,Site 9
1329,Lambeth Team 9,Pathway 3,Division 1,Site 8
1555,Southwark Team 16,Pathway 3,Division 2,Site 6
1753,Southwark Team 10,Pathway 1,Division 1,Site 2
1232,Lewisham Team 6,Pathway 3,Division 1,Site 9
1707,Lewisham Team 5,Pathway 1,Division 1,Site 8
1837,Lambeth Team 5,Pathway 3,Division 1,Site 4
1332,Southwark Team 9,Pathway 1,Division 2,Site 2
1100,Southwark Team 9,Pathway 1,Division 2,Site 6
1622,Southwark Team 14,Pathway 2,Division 1,Site 1
1915,Croydon Team 5,Pathway 2,Division 1,Site 7
1005,Southwark Team 16,Pathway 2,Division 1,Site 1
1038,Lewisham Team 6,Pathway 1,Division 2,Site 6
1064,Southwark Team 4,Pathway 2,Division 1,Site 5
1292,Southwark Team 8,Pathway 2,Division 2,Site 10
1130,Lewisham Team 4,Pathway 2,Division 1,Site 3
1457,Lambeth Team 6,Pathway 1,Division 2,Site 6
1348,Lambeth Team 6,Pathway 1,Division 2,Site 4
1663,Lewisham Team 6,Pathway 2,Division 1,Site 6
1158,Southwark Team 15,Pathway 2,Division 2,Site 4
1602,Lambeth Team 1,Pathway 1,Division 1,Site 1
1831,Lambeth Team 8,Pathway 1,Division 2,Site 5
1404,Southwark Team 13,Pathway 2,Division 2,Site 8
1494,Southwark Team 10,Pathway 2,Division 1,Site 6
1920,Lewisham Team 2,Pathway 2,Division 2,Site 10
1725,Lewisham Team 7,Pathway 1,Division 1,Site 9
1433,Lambeth Team 14,Pathway 2,Division 2,Site 4
1957,Lambeth Team 11,Pathway 1,Division 1,Site 10
1867,Lambeth Team 2,Pathway 3,Division 2,Site 9
1520,Southwark Team 15,Pathway 2,Division 2,Site 8
1071,Southwark Team 15,Pathway 3,Division 1,Site 3
1220,Lambeth Team 4,Pathway 1,Division 2,Site 6
1738,Lambeth Team 13,Pathway 3,Division 1,Site 4
1741,Lambeth Team 7,Pathway 2,Division 1,Site 1
1281,Lewisham Team 7,Pathway 3,Division 2,Site 9
1247,Lambeth Team 3,Pathway 3,Division 1,Site 4
1005,Lambeth Team 9,Pathway 3,Division 1,Site 11
1555,Lambeth Team 14,Pathway 1,Division 1,Site 5
1145,Lambeth Team 11,Pathway 2,Division 1,Site 3
1060,Lewisham Team 6,Pathway 1,Division 1,Site 4
1426,Lambeth Team 14,Pathway 3,Division 1,Site 9
1005,Southwark Team 4,Pathway 3,Division 2,Site 7
1129,Lambeth Team 8,Pathway 1,Division 1,Site 8
1994,Lambeth Team 7,Pathway 1,Division 1,Site 3
1586,Lambeth Team 7,Pathway 3,Division 2,Site 3
1325,Lambeth Team 3,Pathway 2,Division 1,Site 7
1953,Lambeth Team 3,Pathway 1,Division 1,Site 8
1179,Southwark Team 3,Pathway 3,Division 1,Site 5
1384,Croydon Team 5,Pathway 3,Division 2,Site 1
1232,Lewisham Team 2,Pathway 2,Division 2,Site 3
1293,Lewisham Team 6,Pathway 3,Division 1,Site 5
1644,Southwark Team 13,Pathway 1,Division 1,Site 3
1693,Lewisham Team 5,Pathway 3,Division 2,Site 1
1701,Southwark Team 1,Pathway 3,Division 1,Site 7
1789,Lambeth Team 15,Pathway 3,Division 2,Site 1
1180,Southwark Team 14,Pathway 3,Division 1,Site 10
1949,Southwark Team 3,Pathway 2,Division 1,Site 6
1051,Croydon Team 6,Pathway 1,Division 2,Site 6
1123,Croydon Team 6,Pathway 3,Division 1,Site 7
1998,Southwark Team 4,Pathway 1,Division 2,Site 11
1120,Southwark Team 14,Pathway 2,Division 2,Site 1
1046,Lambeth Team 6,Pathway 1,Division 1,Site 11
1775,Croydon Team 5,Pathway 2,Division 1,Site 3
1594,Croydon Team 7,Pathway 1,Division 2,Site 9
1052,Southwark Team 12,Pathway 1,Division 2,Site 2
1035,Lambeth Team 7,Pathway 3,Division 1,Site 5
1093,Southwark Team 12,Pathway 1,Division 1,Site 3
1077,Southwark Team 4,Pathway 3,Division 1,Site 5
1909,Southwark Team 2,Pathway 3,Division 1,Site 7
1045,Croydon Team 1,Pathway 1,Division 2,Site 1
1220,Lambeth Team 11,Pathway 3,Division 2,Site 3
1881,Lambeth Team 5,Pathway 1,Division 1,Site 11
1205,Lambeth Team 2,Pathway 3,Division 2,Site 6
1394,Croydon Team 7,Pathway 3,Division 1,Site 7
1026,Lambeth Team 12,Pathway 2,Division 2,Site 10
1081,Croydon Team 2,Pathway 2,Division 2,Site 3
1432,Croydon Team 2,Pathway 1,Division 1,Site 4
1147,Lambeth Team 11,Pathway 3,Division 1,Site 6
1985,Lambeth Team 10,Pathway 2,Division 1,Site 5
1103,Southwark Team 13,Pathway 2,Division 1,Site 11
1278,Lambeth Team 7,Pathway 2,Division 2,Site 9
1197,Lambeth Team 14,Pathway 3,Division 2,Site 1
1264,Lambeth Team 13,Pathway 1,Division 1,Site 5
1244,Lambeth Team 5,Pathway 3,Division 2,Site 11
1271,Croydon Team 2,Pathway 3,Division 2,Site 1
1794,Lambeth Team 8,Pathway 2,Division 1,Site 8
1599,Lambeth Team 1,Pathway 3,Division 1,Site 7
1374,Lambeth Team 5,Pathway 3,Division 1,Site 5
1129,Lambeth Team 11,Pathway 2,Division 2,Site 6
1331,Croydon Team 3,Pathway 2,Division 1,Site 4
1236,Croydon Team 8,Pathway 3,Division 1,Site 9
1935,Lambeth Team 10,Pathway 2,Division 2,Site 3
1262,Lambeth Team 15,Pathway 1,Division 2,Site 2
1693,Lewisham Team 8,Pathway 1,Division 2,Site 7
1347,Croydon Team 7,Pathway 1,Division 2,Site 2
1115,Southwark Team 14,Pathway 1,Division 1,Site 6
1089,Southwark Team 10,Pathway 1,Division 2,Site 11
1055,Croydon Team 8,Pathway 2,Division 1,Site 8
1213,Lambeth Team 6,Pathway 2,Division 1,Site 3
1560,Lambeth Team 11,Pathway 1,Division 2,Site 3
1684,Southwark Team 2,Pathway 1,Division 1,Site 3
1625,Lambeth Team 15,Pathway 1,Division 1,Site 1
1353,Southwark Team 1,Pathway 2,Division 2,Site 9
1463,Lambeth Team 2,Pathway 2,Division 2,Site 5
1361,Lewisham Team 5,Pathway 3,Division 2,Site 9
1540,Southwark Team 4,Pathway 3,Division 1,Site 5
1097,Lewisham Team 7,Pathway 3,Division 1,Site 7
1991,Southwark Team 6,Pathway 3,Division 2,Site 1
1103,Lambeth Team 11,Pathway 2,Division 2,Site 9
1565,Croydon Team 1,Pathway 2,Division 2,Site 1
1190,Lambeth Team 3,Pathway 2,Division 2,Site 4
1586,Lewisham Team 3,Pathway 2,Division 2,Site 7
1657,Southwark Team 3,Pathway 1,Division 2,Site 11
1219,Lambeth Team 15,Pathway 3,Division 2,Site 9
1244,Southwark Team 10,Pathway 2,Division 1,Site 1
1875,Lambeth Team 15,Pathway 2,Division 2,Site 11
1102,Southwark Team 15,Pathway 3,Division 2,Site 6
1721,Southwark Team 2,Pathway 2,Division 2,Site 11
1940,Southwark Team 3,Pathway 1,Division 2,Site 10
1612,Southwark Team 16,Pathway 2,Division 1,Site 11
1015,Croydon Team 3,Pathway 3,Division 2,Site 5
1151,Southwark Team 3,Pathway 1,Division 1,Site 3
1918,Lewisham Team 4,Pathway 1,Division 1,Site 10
1335,Lambeth Team 13,Pathway 3,Division 1,Site 2
1501,Lambeth Team 14,Pathway 3,Division 2,Site 1
1348,Lewisham Team 5,Pathway 1,Division 2,Site 2
1923,Southwark Team 3,Pathway 2,Division 1,Site 4
1080,Lambeth Team 5,Pathway 3,Division 1,Site 6
1777,Lambeth Team 14,Pathway 1,Division 2,Site 5
1026,Southwark Team 10,Pathway 3,Division 1,Site 4
1266,Croydon Team 4,Pathway 2,Division 1,Site 8
1923,Lewisham Team 8,Pathway 2,Division 2,Site 7
1146,Lambeth Team 12,Pathway 1,Division 2,Site 4
1068,Lewisham Team 9,Pathway 2,Division 1,Site 10
1594,Southwark Team 13,Pathway 2,Division 1,Site 5
1500,Lewisham Team 4,Pathway 2,Division 2,Site 10
1230,Lambeth Team 1,Pathway 3,Division 2,Site 5
1043,Lambeth Team 3,Pathway 1,Division 2,Site 3
1045,Croydon Team 3,Pathway 1,Division 1,Site 9
1069,Lambeth Team 7,Pathway 1,Division 2,Site 11
1388,Lambeth Team 9,Pathway 2,Division 1,Site 5
1559,Lewisham Team 5,Pathway 3,Division 1,Site 10
1102,Southwark Team 8,Pathway 1,Division 2,Site 2
1074,Southwark Team 9,Pathway 3,Division 2,Site 4
1268,Lambeth Team 10,Pathway 1,Division 2,Site 4
1973,Croydon Team 8,Pathway 2,Division 2,Site 5
1844,Lambeth Team 12,Pathway 1,Division 1,Site 8
1559,Southwark Team 4,Pathway 1,Division 1,Site 5
1434,Lewisham Team 1,Pathway 2,Division 1,Site 1
1102,Southwark Team 9,Pathway 2,Division 1,Site 2
1555,Southwark Team 7,Pathway 1,Division 2,Site 3
1041,Lambeth Team 3,Pathway 3,Division 1,Site 3
1627,Lewisham Team 9,Pathway 2,Division 2,Site 10
1209,Southwark Team 12,Pathway 1,Division 2,Site 6
1127,Southwark Team 4,Pathway 2,Division 1,Site 9
1980,Lambeth Team 9,Pathway 3,Division 1,Site 10
1379,Lambeth Team 13,Pathway 1,Division 1,Site 1
1625,Lambeth Team 2,Pathway 1,Division 1,Site 6
1293,Lewisham Team 5,Pathway 3,Division 1,Site 9
1054,Southwark Team 14,Pathway 3,Division 2,Site 4
1130,Lambeth Team 11,Pathway 1,Division 2,Site 10
1416,Lewisham Team 3,Pathway 3,Division 1,Site 3
1746,Lambeth Team 4,Pathway 3,Division 1,Site 6
1996,Lambeth Team 4,Pathway 1,Division 1,Site 6
1793,Lambeth Team 1,Pathway 2,Division 1,Site 2
1183,Southwark Team 10,Pathway 3,Division 1,Site 5
1617,Southwark Team 11,Pathway 2,Division 1,Site 1
1277,Lambeth Team 11,Pathway 2,Division 2,Site 9
1208,Southwark Team 8,Pathway 2,Division 2,Site 9
1094,Lambeth Team 2,Pathway 3,Division 1,Site 3
1993,Southwark Team 4,Pathway 1,Division 1,Site 5
1232,Southwark Team 14,Pathway 1,Division 2,Site 3
1132,Lewisham Team 9,Pathway 1,Division 1,Site 7
1295,Lambeth Team 4,Pathway 1,Division 1,Site 1
1754,Southwark Team 1,Pathway 1,Division 1,Site 5
1648,Croydon Team 7,Pathway 1,Division 2,Site 6
1408,Lewisham Team 6,Pathway 2,Division 1,Site 11
1679,Southwark Team 12,Pathway 2,Division 2,Site 7
1978,Lambeth Team 5,Pathway 2,Division 1,Site 3
1171,Lambeth Team 15,Pathway 3,Division 1,Site 7
1360,Southwark Team 8,Pathway 3,Division 2,Site 4
1279,Lambeth Team 3,Pathway 3,Division 1,Site 10
1356,Southwark Team 3,Pathway 1,Division 2,Site 11
1131,Croydon Team 3,Pathway 2,Division 2,Site 6
1603,Southwark Team 11,Pathway 3,Division 1,Site 5
1992,Lambeth Team 6,Pathway 2,Division 2,Site 4
1669,Croydon Team 4,Pathway 1,Division 2,Site 6
1109,Southwark Team 2,Pathway 2,Division 1,Site 3
1651,Croydon Team 6,Pathway 1,Division 1,Site 3
1450,Lewisham Team 7,Pathway 3,Division 1,Site 5
1044,Croydon Team 2,Pathway 1,Division 2,Site 11
1838,Croydon Team 8,Pathway 1,Division 1,Site 5
1892,Southwark Team 12,Pathway 2,Division 1,Site 9
1510,Southwark Team 5,Pathway 1,Division 1,Site 4
1962,Lambeth Team 6,Pathway 3,Division 1,Site 5
1722,Lewisham Team 4,Pathway 3,Division 2,Site 9
1889,Lambeth Team 12,Pathway 1,Division 1,Site 4
1707,Croydon Team 8,Pathway 2,Division 1,Site 3
1898,Lambeth Team 3,Pathway 3,Division 1,Site 7
1289,Croydon Team 8,Pathway 3,Division 1,Site 7
1975,Lambeth Team 4,Pathway 1,Division 1,Site 8
1492,Croydon Team 5,Pathway 1,Division 2,Site 4
1332,Lambeth Team 4,Pathway 3,Division 1,Site 4
1012,Lambeth Team 4,Pathway 1,Division 1,Site 9
1254,Lewisham Team 8,Pathway 1,Division 2,Site 10
1422,Southwark Team 6,Pathway 3,Division 1,Site 7
1270,Croydon Team 4,Pathway 2,Division 2,Site 3
1046,Lambeth Team 2,Pathway 2,Division 2,Site 9
1891,Southwark Team 1,Pathway 3,Division 2,Site 5
1463,Lambeth Team 7,Pathway 1,Division 2,Site 4
1319,Southwark Team 4,Pathway 3,Division 1,Site 1
1809,Croydon Team 3,Pathway 3,Division 1,Site 9
1922,Lewisham Team 2,Pathway 1,Division 2,Site 6
1720,Lambeth Team 9,Pathway 2,Division 2,Site 11
1000,Lewisham Team 6,Pathway 2,Division 2,Site 2
1552,Southwark Team 2,Pathway 1,Division 2,Site 7
1918,Southwark Team 12,Pathway 3,Division 2,Site 3
1692,Lewisham Team 2,Pathway 1,Division 1,Site 6
1335,Lambeth Team 12,Pathway 3,Division 2,Site 8
1133,Croydon Team 5,Pathway 1,Division 1,Site 3
1119,Lambeth Team 11,Pathway 1,Division 2,Site 5
1975,Lambeth Team 13,Pathway 2,Division 2,Site 6
1682,Southwark Team 16,Pathway 2,Division 1,Site 1
1288,Lambeth Team 13,Pathway 1,Division 2,Site 10
1405,Lewisham Team 7,Pathway 1,Division 1,Site 7
1901,Southwark Team 11,Pathway 2,Division 1,Site 4
1233,Southwark Team 16,Pathway 3,Division 2,Site 10
1445,Southwark Team 7,Pathway 2,Division 2,Site 11
1571,Lambeth Team 6,Pathway 3,Division 1,Site 7
1852,Southwark Team 5,Pathway 2,Division 1,Site 7
1388,Southwark Team 6,Pathway 2,Division 2,Site 11
1060,Lambeth Team 10,Pathway 3,Division 1,Site 5
1755,Southwark Team 4,Pathway 1,Division 2,Site 8
1722,Lewisham Team 4,Pathway 2,Division 2,Site 8
1319,Southwark Team 11,Pathway 2,Division 2,Site 5
1289,Lambeth Team 7,Pathway 2,Division 1,Site 5
1442,Lewisham Team 6,Pathway 1,Division 2,Site 7
1755,Lambeth Team 8,Pathway 2,Division 1,Site 6
1344,Lambeth Team 5,Pathway 1,Division 1,Site 4
1353,Croydon Team 4,Pathway 2,Division 2,Site 2
1878,Lewisham Team 5,Pathway 3,Division 1,Site 8
1188,Southwark Team 13,Pathway 2,Division 1,Site 3
1608,Lambeth Team 3,Pathway 2,Division 1,Site 2
1303,Lewisham Team 8,Pathway 1,Division 1,Site 10
1373,Lambeth Team 8,Pathway 1,Division 1,Site 7
1026,Lambeth Team 15,Pathway 1,Division 2,Site 10
1877,Southwark Team 12,Pathway 3,Division 2,Site 6
1334,Lewisham Team 5,Pathway 3,Division 1,Site 8
1927,Southwark Team 1,Pathway 1,Division 2,Site 6
1687,Southwark Team 11,Pathway 3,Division 2,Site 7
1022,Croydon Team 5,Pathway 1,Division 2,Site 2
1384,Croydon Team 4,Pathway 3,Division 1,Site 10
1577,Lambeth Team 4,Pathway 1,Division 1,Site 2
1193,Lambeth Team 12,Pathway 1,Division 2,Site 6
1398,Southwark Team 2,Pathway 3,Division 2,Site 9
1076,Croydon Team 1,Pathway 2,Division 2,Site 3
1992,Croydon Team 4,Pathway 1,Division 1,Site 11
1306,Southwark Team 11,Pathway 1,Division 1,Site 10
1648,Southwark Team 16,Pathway 2,Division 2,Site 8
1496,Lambeth Team 15,Pathway 1,Division 1,Site 5
1795,Lewisham Team 3,Pathway 1,Division 1,Site 6
1912,Southwark Team 14,Pathway 3,Division 1,Site 6
1832,Lambeth Team 9,Pathway 2,Division 2,Site 11
1943,Lambeth Team 14,Pathway 1,Division 1,Site 10
1988,Lewisham Team 5,Pathway 1,Division 1,Site 11
1151,Lambeth Team 4,Pathway 2,Division 2,Site 3
1780,Lewisham Team 7,Pathway 2,Division 2,Site 11
1372,Lewisham Team 6,Pathway 3,Division 2,Site 11
1882,Southwark Team 9,Pathway 3,Division 1,Site 5
1872,Southwark Team 2,Pathway 3,Division 1,Site 1
1203,Lambeth Team 13,Pathway 1,Division 1,Site 2
1334,Southwark Team 5,Pathway 2,Division 1,Site 10
1615,Southwark Team 2,Pathway 3,Division 1,Site 3
1496,Southwark Team 12,Pathway 2,Division 1,Site 4
1898,Lewisham Team 2,Pathway 1,Division 2,Site 9
1256,Southwark Team 6,Pathway 1,Division 1,Site 1
1720,Southwark Team 2,Pathway 2,Division 1,Site 3
1911,Southwark Team 7,Pathway 2,Division 2,Site 3
1824,Southwark Team 10,Pathway 3,Division 2,Site 6
1382,Lambeth Team 3,Pathway 2,Division 1,Site 5
1395,Southwark Team 12,Pathway 3,Division 1,Site 3
1233,Southwark Team 12,Pathway 2,Division 2,Site 4
1708,Croydon Team 6,Pathway 2,Division 1,Site 11
1992,Lambeth Team 12,Pathway 2,Division 2,Site 7
1999,Lambeth Team 15,Pathway 1,Division 2,Site 3
1702,Lewisham Team 7,Pathway 1,Division 1,Site 9
1005,Southwark Team 5,Pathway 1,Division 2,Site 8
1000,Southwark Team 7,Pathway 3,Division 1,Site 2
1050,Lambeth Team 2,Pathway 3,Division 2,Site 5
1021,Lambeth Team 4,Pathway 1,Division 2,Site 4
1395,Croydon Team 5,Pathway 1,Division 2,Site 5
1683,Lambeth Team 13,Pathway 2,Division 1,Site 3
1769,Lewisham Team 1,Pathway 2,Division 1,Site 10
1388,Southwark Team 7,Pathway 3,Division 1,Site 11
1244,Southwark Team 10,Pathway 3,Division 1,Site 1
1525,Southwark Team 12,Pathway 2,Division 1,Site 8
1259,Southwark Team 2,Pathway 3,Division 1,Site 9
1940,Lambeth Team 6,Pathway 1,Division 2,Site 8
1530,Croydon Team 3,Pathway 2,Division 2,Site 4
1219,Southwark Team 1,Pathway 2,Division 1,Site 2
1547,Lambeth Team 8,Pathway 3,Division 1,Site 4
1574,Lewisham Team 2,Pathway 2,Division 1,Site 9
1192,Lambeth Team 10,Pathway 2,Division 2,Site 10
1697,Lewisham Team 3,Pathway 1,Division 1,Site 9
1061,Southwark Team 4,Pathway 2,Division 1,Site 5
1827,Lambeth Team 14,Pathway 2,Division 1,Site 5
1899,Lambeth Team 3,Pathway 2,Division 2,Site 10
1007,Croydon Team 1,Pathway 2,Division 2,Site 3
1708,Southwark Team 8,Pathway 1,Division 2,Site 6
1886,Lewisham Team 9,Pathway 2,Division 2,Site 7
1831,Lambeth Team 11,Pathway 1,Division 1,Site 10
1416,Croydon Team 7,Pathway 1,Division 1,Site 9
1439,Lambeth Team 6,Pathway 1,Division 1,Site 7
1012,Lewisham Team 3,Pathway 3,Division 2,Site 3
1639,Lambeth Team 1,Pathway 3,Division 1,Site 7
1570,Lewisham Team 4,Pathway 2,Division 2,Site 1
1945,Southwark Team 10,Pathway 1,Division 1,Site 2
1038,Southwark Team 14,Pathway 3,Division 1,Site 4
1798,Southwark Team 8,Pathway 2,Division 1,Site 7
1872,Southwark Team 3,Pathway 3,Division 1,Site 9
1930,Lambeth Team 14,Pathway 1,Division 2,Site 5
1975,Southwark Team 2,Pathway 2,Division 2,Site 8
1504,Lambeth Team 2,Pathway 1,Division 2,Site 7
1502,Southwark Team 16,Pathway 1,Division 1,Site 5
1036,Southwark Team 4,Pathway 3,Division 2,Site 3
1470,Lewisham Team 1,Pathway 2,Division 1,Site 3
1274,Southwark Team 13,Pathway 2,Division 1,Site 6
1115,Croydon Team 1,Pathway 2,Division 1,Site 10
1463,Lambeth Team 8,Pathway 3,Division 1,Site 11
1720,Croydon Team 2,Pathway 2,Division 1,Site 4
1494,Croydon Team 1,Pathway 3,Division 2,Site 3
1857,Lewisham Team 9,Pathway 2,Division 2,Site 4
1679,Lewisham Team 8,Pathway 3,Division 1,Site 3
1120,Southwark Team 7,Pathway 2,Division 1,Site 10
1992,Southwark Team 9,Pathway 3,Division 2,Site 11
1232,Lewisham Team 7,Pathway 1,Division 1,Site 11
1268,Lambeth Team 2,Pathway 1,Division 2,Site 6
1555,Croydon Team 1,Pathway 1,Division 1,Site 7
1679,Croydon Team 1,Pathway 2,Division 2,Site 4
1848,Southwark Team 4,Pathway 3,Division 1,Site 3
1353,Croydon Team 1,Pathway 1,Division 2,Site 3
1007,Lambeth Team 2,Pathway 2,Division 1,Site 11
1153,Southwark Team 13,Pathway 3,Division 1,Site 3
1745,Lewisham Team 1,Pathway 1,Division 1,Site 9
1502,Southwark Team 4,Pathway 1,Division 1,Site 11
1753,Southwark Team 1,Pathway 2,Division 1,Site 11
1252,Southwark Team 15,Pathway 3,Division 2,Site 3
1658,Southwark Team 7,Pathway 2,Division 1,Site 3
1075,Lambeth Team 14,Pathway 1,Division 1,Site 8
1130,Lambeth Team 1,Pathway 2,Division 1,Site 4
1425,Croydon Team 5,Pathway 2,Division 1,Site 7
1762,Lambeth Team 2,Pathway 1,Division 2,Site 3
1960,Southwark Team 7,Pathway 1,Division 2,Site 8
1132,Croydon Team 6,Pathway 3,Division 2,Site 3
1605,Lewisham Team 2,Pathway 3,Division 1,Site 5
1172,Lambeth Team 15,Pathway 1,Division 1,Site 1
1717,Croydon Team 1,Pathway 1,Division 1,Site 5
1720,Southwark Team 7,Pathway 3,Division 1,Site 6
1547,Lewisham Team 9,Pathway 2,Division 1,Site 7
1812,Lewisham Team 8,Pathway 1,Division 2,Site 2
1639,Croydon Team 1,Pathway 1,Division 2,Site 2
1324,Croydon Team 1,Pathway 2,Division 2,Site 9
1198,Lambeth Team 11,Pathway 3,Division 1,Site 10
1258,Lambeth Team 4,Pathway 3,Division 2,Site 1
1661,Lambeth Team 7,Pathway 2,Division 2,Site 2
1753,Southwark Team 6,Pathway 1,Division 1,Site 2
1959,Lambeth Team 7,Pathway 2,Division 2,Site 10
1308,Lambeth Team 4,Pathway 1,Division 1,Site 7
1185,Lambeth Team 12,Pathway 3,Division 1,Site 6
1229,Southwark Team 12,Pathway 1,Division 1,Site 9
1593,Southwark Team 2,Pathway 1,Division 1,Site 11
1798,Southwark Team 5,Pathway 1,Division 1,Site 7
